,Image_names,cell_type,xmin,xmax,ymin,ymax
3361,367.jpg,RBC,72,153,18,99
3362,367.jpg,RBC,142,243,250,349
3363,367.jpg,RBC,67,168,271,370
3364,367.jpg,RBC,130,235,348,440
3365,367.jpg,RBC,469,574,81,173
3366,367.jpg,RBC,444,566,254,355
3367,367.jpg,RBC,535,640,162,284
3368,367.jpg,RBC,348,453,7,99
3369,367.jpg,RBC,388,493,18,110
3370,367.jpg,RBC,529,634,327,419
3371,367.jpg,WBC,1,147,81,294
3372,367.jpg,Platelets,174,212,203,250
3373,368.jpg,RBC,285,386,367,480
3374,368.jpg,RBC,386,492,360,453
3375,368.jpg,RBC,293,402,67,167
3376,368.jpg,RBC,392,507,17,137
3377,368.jpg,RBC,296,410,268,362
3378,368.jpg,RBC,203,321,1,89
3379,368.jpg,RBC,345,429,178,283
3380,368.jpg,RBC,535,638,1,106
3381,368.jpg,RBC,415,519,146,253
3382,368.jpg,RBC,436,539,258,355
3383,368.jpg,RBC,120,222,52,159
3384,368.jpg,RBC,518,613,134,235
3385,368.jpg,RBC,508,623,355,440
3386,368.jpg,RBC,1,85,96,205
3387,368.jpg,WBC,23,223,227,440
3388,368.jpg,Platelets,322,357,209,251
3389,369.jpg,RBC,260,397,359,454
3390,369.jpg,RBC,303,396,288,379
3391,369.jpg,RBC,440,558,344,442
3392,369.jpg,RBC,364,467,54,152
3393,369.jpg,RBC,231,337,87,177
3394,369.jpg,RBC,262,357,164,250
3395,369.jpg,RBC,128,256,27,140
3396,369.jpg,RBC,438,531,1,95
3397,369.jpg,RBC,483,598,1,100
3398,369.jpg,RBC,366,512,217,334
3399,369.jpg,RBC,370,482,144,237
3400,369.jpg,RBC,122,237,325,451
3401,369.jpg,RBC,507,611,176,282
3402,369.jpg,WBC,1,132,223,434
3403,37.jpg,WBC,107,287,242,423
3404,37.jpg,RBC,207,319,106,209
3405,37.jpg,RBC,166,278,130,233
3406,37.jpg,RBC,405,499,171,274
3407,37.jpg,RBC,487,599,106,209
3408,37.jpg,RBC,545,640,315,428
3409,37.jpg,RBC,260,355,370,480
3410,37.jpg,RBC,1,88,266,360
3411,37.jpg,RBC,1,99,138,242
3412,37.jpg,RBC,60,160,87,191
3413,37.jpg,RBC,301,429,21,135
3414,37.jpg,RBC,397,494,60,168
3415,37.jpg,RBC,543,639,242,350
3416,37.jpg,RBC,391,453,168,270
3417,37.jpg,RBC,421,518,1,80
3418,37.jpg,RBC,480,577,1,80
3419,37.jpg,Platelets,162,198,91,126
3420,37.jpg,RBC,468,562,264,367
3421,37.jpg,RBC,107,210,1,86
3422,37.jpg,RBC,70,205,389,477
3423,370.jpg,RBC,275,370,289,408
3424,370.jpg,RBC,392,488,304,382
3425,370.jpg,RBC,11,125,251,352
3426,370.jpg,RBC,128,224,307,421
3427,370.jpg,RBC,7,119,333,442
3428,370.jpg,RBC,159,270,137,243
3429,370.jpg,RBC,502,620,242,344
3430,370.jpg,RBC,401,520,378,470
3431,370.jpg,RBC,242,348,113,234
3432,370.jpg,RBC,1,98,80,178
3433,370.jpg,RBC,1,111,169,273
3434,370.jpg,RBC,111,228,49,147
3435,370.jpg,RBC,388,499,43,117
3436,370.jpg,RBC,496,599,29,150
3437,370.jpg,RBC,237,342,412,480
3438,370.jpg,RBC,300,397,1,85
3439,370.jpg,RBC,69,163,1,85
3440,370.jpg,WBC,324,522,107,303
3441,370.jpg,Platelets,349,394,396,449
3442,370.jpg,Platelets,589,640,129,194
3443,371.jpg,RBC,18,133,68,164
3444,371.jpg,RBC,20,129,168,259
3445,371.jpg,RBC,95,205,253,355
3446,371.jpg,RBC,24,138,327,423
3447,371.jpg,RBC,151,264,350,434
3448,371.jpg,RBC,242,358,346,440
3449,371.jpg,RBC,362,468,348,458
3450,371.jpg,RBC,442,543,353,436
3451,371.jpg,RBC,452,552,246,354
3452,371.jpg,RBC,494,617,213,290
3453,371.jpg,RBC,473,597,127,208
3454,371.jpg,RBC,323,433,47,143
3455,371.jpg,RBC,483,597,1,117
3456,371.jpg,RBC,173,294,83,216
3457,371.jpg,WBC,240,465,126,345
3458,372.jpg,RBC,39,140,369,467
3459,372.jpg,RBC,12,109,284,380
3460,372.jpg,RBC,530,640,207,300
3461,372.jpg,RBC,298,400,249,368
3462,372.jpg,RBC,390,490,39,156
3463,372.jpg,RBC,79,179,11,105
3464,372.jpg,RBC,384,499,264,354
3465,372.jpg,RBC,10,111,83,182
3466,372.jpg,RBC,48,151,151,253
3467,372.jpg,RBC,173,272,275,373
3468,372.jpg,RBC,523,629,370,472
3469,372.jpg,RBC,182,278,10,94
3470,372.jpg,WBC,175,389,87,298
3471,373.jpg,RBC,134,249,247,359
3472,373.jpg,RBC,356,471,62,174
3473,373.jpg,RBC,404,519,287,399
3474,373.jpg,RBC,324,397,178,295
3475,373.jpg,RBC,143,267,131,246
3476,373.jpg,RBC,276,383,364,472
3477,373.jpg,RBC,144,272,353,451
3478,373.jpg,RBC,498,613,211,323
3479,373.jpg,RBC,483,583,377,480
3480,373.jpg,RBC,325,441,1,73
3481,373.jpg,RBC,257,372,180,290
3482,373.jpg,RBC,66,188,349,446
3483,373.jpg,WBC,132,349,1,159
3484,375.jpg,RBC,241,358,95,213
3485,375.jpg,RBC,387,504,296,414
3486,375.jpg,RBC,485,602,332,450
3487,375.jpg,RBC,526,640,127,226
3488,375.jpg,RBC,555,640,225,344
3489,375.jpg,RBC,439,544,202,299
3490,375.jpg,RBC,407,512,89,186
3491,375.jpg,RBC,434,539,2,99
3492,375.jpg,RBC,107,212,28,125
3493,375.jpg,WBC,185,403,282,480
3494,375.jpg,WBC,1,216,125,377
3495,376.jpg,RBC,77,177,250,343
3496,376.jpg,RBC,183,270,297,391
3497,376.jpg,RBC,259,356,294,400
3498,376.jpg,RBC,434,541,292,392
3499,376.jpg,RBC,520,628,273,389
3500,376.jpg,RBC,42,143,383,473
3501,376.jpg,RBC,101,211,113,233
3502,376.jpg,RBC,2,103,112,202
3503,376.jpg,RBC,333,436,199,301
3504,376.jpg,RBC,429,531,160,247
3505,376.jpg,RBC,534,636,37,124
3506,376.jpg,RBC,38,149,11,112
3507,376.jpg,Platelets,377,421,425,470
3508,376.jpg,WBC,211,420,1,167
3509,376.jpg,Platelets,52,92,1,34
3510,377.jpg,RBC,259,383,64,166
3511,377.jpg,RBC,168,279,290,398
3512,377.jpg,RBC,278,370,188,299
3513,377.jpg,RBC,453,560,77,182
3514,377.jpg,RBC,365,460,163,269
3515,377.jpg,RBC,82,177,7,113
3516,377.jpg,RBC,1,72,237,366
3517,377.jpg,RBC,536,637,160,277
3518,377.jpg,RBC,321,407,289,383
3519,377.jpg,RBC,46,158,401,480
3520,377.jpg,WBC,374,605,277,480
3521,378.jpg,RBC,448,566,244,350
3522,378.jpg,RBC,238,333,215,310
3523,378.jpg,RBC,15,103,280,406
3524,378.jpg,RBC,239,353,70,167
3525,378.jpg,RBC,467,590,13,126
3526,378.jpg,RBC,412,520,130,236
3527,378.jpg,RBC,329,447,137,254
3528,378.jpg,RBC,355,474,385,480
3529,378.jpg,RBC,340,442,259,359
3530,378.jpg,RBC,174,274,138,233
3531,378.jpg,RBC,98,196,47,164
3532,378.jpg,RBC,102,192,156,277
3533,378.jpg,RBC,161,271,1,77
3534,378.jpg,WBC,79,307,296,480
3535,378.jpg,Platelets,536,574,102,140
3536,378.jpg,Platelets,507,543,120,155
3537,379.jpg,RBC,26,124,217,319
3538,379.jpg,RBC,131,229,225,327
3539,379.jpg,RBC,64,162,115,217
3540,379.jpg,RBC,1,82,113,213
3541,379.jpg,RBC,265,360,173,271
3542,379.jpg,RBC,166,292,131,222
3543,379.jpg,RBC,138,256,64,137
3544,379.jpg,RBC,34,150,1,81
3545,379.jpg,RBC,462,592,54,162
3546,379.jpg,RBC,345,471,1,74
3547,379.jpg,RBC,248,349,71,173
3548,379.jpg,RBC,420,524,181,299
3549,379.jpg,RBC,478,582,167,269
3550,379.jpg,RBC,69,167,369,471
3551,379.jpg,RBC,376,474,293,395
3552,379.jpg,WBC,171,399,285,480
3553,38.jpg,WBC,421,541,302,420
3554,38.jpg,RBC,187,291,107,225
3555,38.jpg,RBC,272,375,89,180
3556,38.jpg,RBC,251,354,175,266
3557,38.jpg,RBC,268,371,199,290
3558,38.jpg,RBC,529,636,130,252
3559,38.jpg,RBC,553,640,191,296
3560,38.jpg,RBC,479,566,215,320
3561,38.jpg,RBC,448,535,186,291
3562,38.jpg,RBC,410,497,177,282
3563,38.jpg,RBC,362,449,156,261
3564,38.jpg,RBC,520,607,33,138
3565,38.jpg,RBC,479,566,26,131
3566,38.jpg,RBC,389,476,15,120
3567,38.jpg,RBC,96,183,382,471
3568,38.jpg,RBC,14,101,320,409
3569,38.jpg,RBC,17,104,76,165
3570,38.jpg,RBC,14,115,136,238
3571,38.jpg,RBC,37,138,171,273
3572,38.jpg,RBC,48,147,5,81
3573,38.jpg,RBC,113,212,13,89
3574,38.jpg,RBC,126,225,31,107
3575,38.jpg,RBC,543,640,335,440
3576,38.jpg,RBC,331,424,436,480
3577,38.jpg,RBC,179,292,305,411
3578,38.jpg,RBC,145,258,241,347
3579,38.jpg,RBC,95,208,224,330
3580,38.jpg,Platelets,132,174,111,157
3581,38.jpg,Platelets,364,397,63,101
3582,38.jpg,RBC,1,102,248,347
3583,380.jpg,RBC,437,531,29,114
3584,380.jpg,RBC,279,384,58,155
3585,380.jpg,RBC,133,237,96,179
3586,380.jpg,RBC,23,102,67,192
3587,380.jpg,RBC,488,603,147,275
3588,380.jpg,RBC,291,396,158,255
3589,380.jpg,RBC,226,318,162,259
3590,380.jpg,RBC,271,376,320,417
3591,380.jpg,RBC,319,434,258,358
3592,380.jpg,RBC,385,500,213,313
3593,380.jpg,RBC,501,616,301,401
3594,380.jpg,RBC,117,214,174,265
3595,380.jpg,RBC,73,170,184,275
3596,380.jpg,RBC,105,222,273,368
3597,380.jpg,RBC,187,304,368,463
3598,380.jpg,RBC,159,303,1,96
3599,380.jpg,RBC,417,511,314,399
3600,380.jpg,RBC,404,498,365,450
3601,380.jpg,WBC,22,219,384,480
3602,382.jpg,RBC,208,310,290,380
3603,382.jpg,RBC,313,423,310,401
3604,382.jpg,RBC,469,579,338,443
3605,382.jpg,RBC,530,640,169,274
3606,382.jpg,RBC,211,321,166,271
3607,382.jpg,RBC,207,317,64,169
3608,382.jpg,RBC,292,414,34,154
3609,382.jpg,RBC,367,471,139,240
3610,382.jpg,RBC,425,539,106,223
3611,382.jpg,RBC,417,531,233,319
3612,382.jpg,RBC,455,574,1,101
3613,382.jpg,RBC,139,229,86,191
3614,382.jpg,RBC,1,101,103,207
3615,382.jpg,RBC,10,110,200,298
3616,382.jpg,RBC,416,500,249,362
3617,382.jpg,WBC,10,236,291,480
3618,383.jpg,RBC,1,70,345,441
3619,383.jpg,RBC,37,143,271,376
3620,383.jpg,RBC,125,231,217,322
3621,383.jpg,RBC,142,248,367,472
3622,383.jpg,RBC,218,315,296,391
3623,383.jpg,RBC,283,377,368,478
3624,383.jpg,RBC,438,552,250,358
3625,383.jpg,RBC,411,523,133,243
3626,383.jpg,RBC,70,175,49,159
3627,383.jpg,RBC,430,535,13,123
3628,383.jpg,RBC,319,433,258,366
3629,383.jpg,RBC,420,522,386,480
3630,383.jpg,RBC,559,640,330,439
3631,383.jpg,WBC,158,389,35,259
3632,383.jpg,Platelets,519,598,154,224
3633,383.jpg,Platelets,517,563,1,37
3634,384.jpg,RBC,64,174,264,351
3635,384.jpg,RBC,387,496,92,212
3636,384.jpg,RBC,522,631,208,328
3637,384.jpg,RBC,1,92,42,162
3638,384.jpg,RBC,76,193,67,183
3639,384.jpg,RBC,57,174,138,254
3640,384.jpg,RBC,1,104,346,454
3641,384.jpg,RBC,309,419,1,87
3642,384.jpg,Platelets,19,70,226,272
3643,384.jpg,Platelets,182,232,213,253
3644,384.jpg,Platelets,31,73,1,28
3645,384.jpg,WBC,225,531,217,480
3646,385.jpg,RBC,173,305,274,360
3647,385.jpg,RBC,112,236,349,473
3648,385.jpg,RBC,108,232,77,201
3649,385.jpg,RBC,300,423,93,207
3650,385.jpg,RBC,350,478,1,101
3651,385.jpg,RBC,291,403,201,314
3652,385.jpg,RBC,317,455,321,445
3653,385.jpg,RBC,434,568,89,185
3654,385.jpg,RBC,540,640,103,218
3655,385.jpg,RBC,95,200,1,74
3656,385.jpg,WBC,393,597,175,391
3657,386.jpg,RBC,421,538,185,289
3658,386.jpg,RBC,149,266,207,311
3659,386.jpg,RBC,86,169,143,231
3660,386.jpg,RBC,98,209,17,137
3661,386.jpg,RBC,1,107,1,109
3662,386.jpg,RBC,10,125,250,362
3663,386.jpg,RBC,1,115,367,480
3664,386.jpg,RBC,129,227,324,423
3665,386.jpg,RBC,290,407,211,315
3666,386.jpg,RBC,485,602,1,104
3667,386.jpg,RBC,368,482,1,79
3668,386.jpg,RBC,436,538,332,436
3669,386.jpg,RBC,567,640,299,404
3670,386.jpg,RBC,265,390,102,220
3671,386.jpg,WBC,218,443,303,480
3672,386.jpg,Platelets,186,245,85,141
3673,386.jpg,Platelets,206,258,1,54
3674,386.jpg,Platelets,1,27,342,380
3675,387.jpg,RBC,1,106,305,423
3676,387.jpg,RBC,197,297,72,163
3677,387.jpg,RBC,288,394,352,470
3678,387.jpg,RBC,467,592,235,356
3679,387.jpg,RBC,443,543,390,479
3680,387.jpg,RBC,443,541,32,140
3681,387.jpg,RBC,532,640,20,145
3682,387.jpg,RBC,449,575,150,248
3683,387.jpg,RBC,320,446,1,98
3684,387.jpg,RBC,324,450,93,191
3685,387.jpg,RBC,329,455,195,293
3686,387.jpg,RBC,115,241,307,405
3687,387.jpg,RBC,154,274,405,480
3688,387.jpg,RBC,1,123,102,213
3689,387.jpg,WBC,153,377,159,385
3690,388.jpg,RBC,54,161,262,385
3691,388.jpg,RBC,278,385,49,172
3692,388.jpg,RBC,149,283,159,258
3693,388.jpg,RBC,456,553,215,315
3694,388.jpg,RBC,508,605,149,249
3695,388.jpg,RBC,438,540,17,147
3696,388.jpg,RBC,1,113,71,196
3697,388.jpg,RBC,64,168,1,94
3698,388.jpg,RBC,543,640,65,165
3699,388.jpg,RBC,543,640,258,364
3700,388.jpg,WBC,202,430,236,478
3701,388.jpg,Platelets,167,206,355,391
3702,388.jpg,Platelets,62,115,177,224
3703,389.jpg,RBC,397,547,165,278
3704,389.jpg,RBC,352,483,269,395
3705,389.jpg,RBC,284,395,375,480
3706,389.jpg,RBC,184,289,316,434
3707,389.jpg,RBC,146,251,229,347
3708,389.jpg,RBC,52,150,278,395
3709,389.jpg,RBC,100,238,133,228
3710,389.jpg,RBC,204,300,55,157
3711,389.jpg,RBC,394,504,38,130
3712,389.jpg,RBC,450,557,411,480
3713,389.jpg,WBC,25,264,1,113
3714,39.jpg,WBC,415,533,304,427
3715,39.jpg,RBC,155,255,389,455
3716,39.jpg,RBC,96,194,399,476
3717,39.jpg,RBC,11,91,261,360
3718,39.jpg,RBC,19,99,312,411
3719,39.jpg,RBC,14,94,77,176
3720,39.jpg,RBC,22,122,142,243
3721,39.jpg,RBC,61,140,194,295
3722,39.jpg,RBC,93,172,224,325
3723,39.jpg,RBC,117,196,233,334
3724,39.jpg,RBC,171,265,236,340
3725,39.jpg,RBC,265,359,186,290
3726,39.jpg,RBC,186,294,112,236
3727,39.jpg,Platelets,140,174,117,156
3728,39.jpg,Platelets,373,407,62,101
3729,39.jpg,RBC,281,373,94,176
3730,39.jpg,RBC,515,607,41,123
3731,39.jpg,RBC,472,565,15,138
3732,39.jpg,RBC,544,638,128,251
3733,39.jpg,RBC,562,640,206,299
3734,39.jpg,RBC,475,568,229,323
3735,39.jpg,RBC,439,532,191,285
3736,39.jpg,RBC,392,485,178,272
3737,39.jpg,RBC,547,640,332,426
3738,39.jpg,RBC,547,640,386,480
3739,39.jpg,RBC,488,581,386,480
3740,39.jpg,RBC,137,230,15,109
3741,39.jpg,RBC,385,478,30,124
3742,390.jpg,RBC,191,300,367,479
3743,390.jpg,RBC,406,515,366,478
3744,390.jpg,RBC,93,212,208,324
3745,390.jpg,RBC,305,424,79,195
3746,390.jpg,RBC,529,640,197,311
3747,390.jpg,WBC,1,222,11,221
3748,390.jpg,Platelets,216,249,113,153
3749,390.jpg,Platelets,292,323,130,164
3750,391.jpg,RBC,30,160,213,306
3751,391.jpg,RBC,1,85,386,477
3752,391.jpg,RBC,73,177,320,424
3753,391.jpg,RBC,496,610,46,169
3754,391.jpg,RBC,344,465,47,196
3755,391.jpg,RBC,555,640,135,247
3756,391.jpg,RBC,534,640,357,480
3757,391.jpg,RBC,338,452,228,351
3758,391.jpg,RBC,344,458,357,480
3759,391.jpg,RBC,202,341,112,259
3760,391.jpg,WBC,147,368,304,480
3761,392.jpg,RBC,19,133,312,440
3762,392.jpg,RBC,308,422,365,480
3763,392.jpg,RBC,500,619,244,359
3764,392.jpg,RBC,474,600,151,257
3765,392.jpg,RBC,565,640,26,152
3766,392.jpg,RBC,472,565,33,149
3767,392.jpg,RBC,346,472,1,106
3768,392.jpg,RBC,356,473,104,197
3769,392.jpg,RBC,217,334,85,178
3770,392.jpg,RBC,378,474,205,304
3771,392.jpg,RBC,467,567,395,480
3772,392.jpg,RBC,190,291,408,480
3773,392.jpg,RBC,149,260,317,411
3774,392.jpg,RBC,1,129,109,220
3775,392.jpg,WBC,207,418,160,388
3776,393.jpg,RBC,135,265,331,453
3777,393.jpg,RBC,379,509,118,240
3778,393.jpg,RBC,496,626,74,196
3779,393.jpg,RBC,537,640,218,322
3780,393.jpg,RBC,505,614,322,434
3781,393.jpg,RBC,400,509,363,475
3782,393.jpg,RBC,286,395,365,477
3783,393.jpg,RBC,258,397,281,381
3784,393.jpg,RBC,1,119,139,261
3785,393.jpg,RBC,111,231,241,332
3786,393.jpg,RBC,298,392,20,122
3787,393.jpg,RBC,11,128,52,159
3788,393.jpg,RBC,191,292,1,78
3789,393.jpg,RBC,414,515,1,78
3790,393.jpg,WBC,128,410,67,296
3791,394.jpg,RBC,398,519,290,416
3792,394.jpg,RBC,141,275,240,366
3793,394.jpg,RBC,1,120,189,278
3794,394.jpg,RBC,1,86,373,480
3795,394.jpg,RBC,125,247,15,124
3796,394.jpg,RBC,105,227,122,231
3797,394.jpg,RBC,276,388,394,479
3798,394.jpg,RBC,539,624,12,95
3799,394.jpg,RBC,354,485,20,134
3800,394.jpg,RBC,256,369,1,104
3801,394.jpg,RBC,321,431,271,378
3802,394.jpg,WBC,210,438,92,297
3803,396.jpg,RBC,25,127,90,209
3804,396.jpg,RBC,6,108,1,98
3805,396.jpg,RBC,109,232,1,77
3806,396.jpg,RBC,274,389,6,118
3807,396.jpg,RBC,364,479,173,289
3808,396.jpg,RBC,86,183,266,368
3809,396.jpg,RBC,1,96,314,424
3810,396.jpg,RBC,177,273,331,441
3811,396.jpg,RBC,283,380,306,406
3812,396.jpg,RBC,392,504,296,397
3813,396.jpg,RBC,501,613,370,471
3814,396.jpg,RBC,388,486,62,163
3815,396.jpg,RBC,233,324,412,479
3816,396.jpg,RBC,90,202,412,478
3817,396.jpg,WBC,114,351,66,294
3818,396.jpg,Platelets,472,540,201,268
3819,396.jpg,Platelets,470,516,43,84
3820,397.jpg,RBC,474,596,110,231
3821,397.jpg,RBC,429,537,259,382
3822,397.jpg,RBC,121,214,141,245
3823,397.jpg,RBC,295,388,25,129
3824,397.jpg,RBC,471,572,1,102
3825,397.jpg,RBC,1,101,285,387
3826,397.jpg,RBC,163,264,236,338
3827,397.jpg,RBC,101,214,313,411
3828,397.jpg,RBC,213,326,321,419
3829,397.jpg,RBC,543,640,286,386
3830,397.jpg,RBC,398,495,59,159
3831,397.jpg,RBC,106,198,387,461
3832,397.jpg,RBC,2,129,20,120
3833,397.jpg,RBC,213,283,98,231
3834,397.jpg,RBC,347,449,357,460
3835,397.jpg,RBC,16,118,174,277
3836,397.jpg,RBC,539,640,402,480
3837,397.jpg,Platelets,437,492,426,479
3838,397.jpg,Platelets,302,337,400,423
3839,397.jpg,WBC,235,477,138,355
3840,398.jpg,RBC,68,165,154,249
3841,398.jpg,RBC,1,66,145,260
3842,398.jpg,RBC,207,334,160,270
3843,398.jpg,RBC,435,540,347,437
3844,398.jpg,RBC,535,639,356,464
3845,398.jpg,RBC,446,550,221,329
3846,398.jpg,RBC,509,640,94,207
3847,398.jpg,RBC,456,560,3,111
3848,398.jpg,RBC,354,458,144,252
3849,398.jpg,RBC,169,277,317,455
3850,398.jpg,RBC,64,166,302,406
3851,398.jpg,RBC,74,176,200,304
3852,398.jpg,RBC,141,217,18,109
3853,398.jpg,RBC,316,409,47,141
3854,398.jpg,RBC,356,465,1,56
3855,398.jpg,RBC,35,128,65,159
3856,398.jpg,RBC,66,181,371,463
3857,398.jpg,WBC,247,462,352,480
3858,399.jpg,RBC,1,89,260,378
3859,399.jpg,RBC,72,182,105,229
3860,399.jpg,RBC,340,429,215,318
3861,399.jpg,RBC,206,320,247,330
3862,399.jpg,RBC,287,409,311,412
3863,399.jpg,RBC,167,289,348,449
3864,399.jpg,RBC,351,447,6,103
3865,399.jpg,RBC,404,532,86,171
3866,399.jpg,RBC,450,562,374,480
3867,399.jpg,RBC,435,562,259,362
3868,399.jpg,RBC,23,142,377,480
3869,399.jpg,RBC,160,256,10,107
3870,399.jpg,RBC,509,605,147,244
3871,399.jpg,RBC,474,571,1,77
3872,399.jpg,WBC,187,394,44,265
3873,4.jpg,WBC,127,344,40,226
3874,4.jpg,RBC,317,424,93,195
3875,4.jpg,RBC,379,471,146,234
3876,4.jpg,RBC,504,614,210,302
3877,4.jpg,RBC,417,553,248,369
3878,4.jpg,RBC,514,615,13,136
3879,4.jpg,RBC,417,520,1,88
3880,4.jpg,RBC,1,79,126,240
3881,4.jpg,RBC,47,158,202,317
3882,4.jpg,RBC,314,424,284,377
3883,4.jpg,RBC,365,484,350,451
3884,4.jpg,RBC,1,86,347,434
3885,4.jpg,RBC,49,183,396,480
3886,4.jpg,RBC,514,595,385,477
3887,4.jpg,RBC,56,151,66,211
3888,4.jpg,RBC,213,333,253,368
3889,4.jpg,Platelets,335,370,268,299
3890,40.jpg,WBC,107,270,212,347
3891,40.jpg,RBC,245,370,86,198
3892,40.jpg,RBC,47,140,165,259
3893,40.jpg,RBC,12,145,76,179
3894,40.jpg,RBC,195,296,346,447
3895,40.jpg,RBC,120,221,358,459
3896,40.jpg,RBC,83,184,356,457
3897,40.jpg,RBC,15,116,356,457
3898,40.jpg,RBC,310,411,309,410
3899,40.jpg,RBC,417,518,304,405
3900,40.jpg,RBC,485,586,197,298
3901,40.jpg,RBC,474,589,2,111
3902,40.jpg,RBC,358,474,1,95
3903,40.jpg,RBC,111,227,1,95
3904,40.jpg,RBC,131,247,77,172
3905,40.jpg,Platelets,1,45,19,61
3906,40.jpg,Platelets,548,583,293,324
3907,40.jpg,RBC,377,502,171,283
3908,40.jpg,RBC,487,574,391,480
3909,401.jpg,RBC,462,597,368,462
3910,401.jpg,RBC,376,510,104,208
3911,401.jpg,RBC,219,347,224,315
3912,401.jpg,RBC,124,222,286,390
3913,401.jpg,RBC,69,174,393,479
3914,401.jpg,RBC,219,327,325,425
3915,401.jpg,RBC,293,416,291,409
3916,401.jpg,RBC,362,470,203,303
3917,401.jpg,RBC,35,131,1,115
3918,401.jpg,RBC,461,561,195,296
3919,401.jpg,RBC,374,482,1,100
3920,401.jpg,RBC,1,76,110,242
3921,401.jpg,WBC,117,355,18,235
3922,403.jpg,RBC,11,111,43,146
3923,403.jpg,RBC,1,107,166,293
3924,403.jpg,RBC,93,189,327,425
3925,403.jpg,RBC,108,224,176,286
3926,403.jpg,RBC,221,337,41,151
3927,403.jpg,RBC,348,440,377,480
3928,403.jpg,RBC,171,271,377,480
3929,403.jpg,RBC,329,447,147,250
3930,403.jpg,RBC,459,538,29,123
3931,403.jpg,RBC,508,614,148,251
3932,403.jpg,RBC,546,638,41,133
3933,403.jpg,RBC,337,454,250,368
3934,403.jpg,RBC,262,362,135,232
3935,403.jpg,Platelets,296,341,243,291
3936,403.jpg,WBC,454,640,268,457
3937,404.jpg,RBC,454,581,197,300
3938,404.jpg,RBC,303,374,284,389
3939,404.jpg,RBC,339,466,159,262
3940,404.jpg,RBC,337,464,157,260
3941,404.jpg,RBC,323,407,120,201
3942,404.jpg,RBC,234,361,84,187
3943,404.jpg,RBC,211,317,1,108
3944,404.jpg,RBC,1,90,14,122
3945,404.jpg,RBC,1,63,138,239
3946,404.jpg,RBC,210,316,336,444
3947,404.jpg,RBC,9,112,371,469
3948,404.jpg,RBC,11,114,272,370
3949,404.jpg,RBC,78,183,368,449
3950,404.jpg,RBC,490,590,10,116
3951,404.jpg,RBC,556,640,126,197
3952,404.jpg,WBC,70,287,165,368
3953,404.jpg,Platelets,369,431,260,325
3954,404.jpg,Platelets,564,615,1,44
3955,405.jpg,RBC,398,529,196,282
3956,405.jpg,RBC,416,537,53,168
3957,405.jpg,RBC,543,640,62,177
3958,405.jpg,RBC,279,383,43,147
3959,405.jpg,RBC,188,292,355,447
3960,405.jpg,RBC,284,360,348,434
3961,405.jpg,RBC,339,440,306,407
3962,405.jpg,RBC,397,522,344,433
3963,405.jpg,RBC,434,559,296,385
3964,405.jpg,RBC,1,93,364,468
3965,405.jpg,RBC,70,190,71,157
3966,405.jpg,RBC,185,306,1,70
3967,405.jpg,RBC,574,640,179,288
3968,405.jpg,WBC,115,363,134,369
3969,405.jpg,Platelets,24,71,291,327
3970,406.jpg,RBC,53,162,306,412
3971,406.jpg,RBC,1,68,203,322
3972,406.jpg,RBC,162,271,114,220
3973,406.jpg,RBC,110,221,82,197
3974,406.jpg,RBC,151,245,1,89
3975,406.jpg,RBC,243,337,1,89
3976,406.jpg,RBC,509,613,206,303
3977,406.jpg,RBC,479,583,105,202
3978,406.jpg,RBC,376,480,142,239
3979,406.jpg,RBC,238,360,235,338
3980,406.jpg,RBC,176,291,212,315
3981,406.jpg,RBC,158,256,320,449
3982,406.jpg,RBC,307,378,336,455
3983,406.jpg,RBC,316,451,1,153
3984,406.jpg,WBC,338,562,248,450
3985,408.jpg,RBC,30,140,168,264
3986,408.jpg,RBC,12,109,35,133
3987,408.jpg,RBC,25,137,352,452
3988,408.jpg,RBC,109,221,318,418
3989,408.jpg,RBC,158,273,240,361
3990,408.jpg,RBC,248,345,346,441
3991,408.jpg,RBC,350,453,292,382
3992,408.jpg,RBC,329,451,58,168
3993,408.jpg,RBC,170,300,1,101
3994,408.jpg,RBC,168,277,110,203
3995,408.jpg,RBC,203,293,152,230
3996,408.jpg,RBC,388,538,1,76
3997,408.jpg,RBC,524,637,221,301
3998,408.jpg,RBC,470,553,122,205
3999,408.jpg,RBC,511,606,94,201
4000,408.jpg,WBC,472,640,290,474
4001,408.jpg,Platelets,413,482,230,303
4002,408.jpg,Platelets,68,113,113,157
4003,408.jpg,Platelets,112,164,25,64
4004,409.jpg,RBC,64,139,279,415
4005,409.jpg,RBC,118,232,120,219
4006,409.jpg,RBC,1,92,178,277
4007,409.jpg,RBC,213,316,304,404
4008,409.jpg,RBC,215,313,391,480
4009,409.jpg,RBC,454,557,241,335
4010,409.jpg,RBC,308,421,178,273
4011,409.jpg,RBC,284,392,47,159
4012,409.jpg,RBC,470,574,1,68
4013,409.jpg,RBC,391,489,44,139
4014,409.jpg,RBC,387,480,136,253
4015,409.jpg,RBC,542,626,271,363
4016,409.jpg,RBC,9,105,28,135
4017,409.jpg,RBC,103,201,1,95
4018,409.jpg,RBC,198,285,1,81
4019,409.jpg,Platelets,1,21,281,316
4020,409.jpg,Platelets,383,424,254,284
4021,409.jpg,WBC,310,569,319,480
4022,41.jpg,WBC,242,457,117,332
4023,41.jpg,RBC,140,249,308,415
